Date,Location,District,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI,AQI_Category
2023-08-26,Kankil,Dhenkanal,11.0,31.9,4.6,1.0,0.2,12.1,30.4,92.3,32,Good
2023-08-26,Kansara,Dhenkanal,6.3,10.0,6.2,2.9,0.2,5.0,27.8,94.7,10,Good
2023-08-26,Kantiokateni,Dhenkanal,5.3,22.6,8.8,2.3,0.2,7.3,31.0,92.4,23,Good
2023-08-26,Kottam,Dhenkanal,16.0,34.6,3.2,3.1,0.2,8.9,30.6,90.4,35,Good
2023-08-26,Madanpur,Kalahandi,6.5,13.0,6.63,2.9899999999999998,0.26,25.480000000000004,26.1,83.5,20,Good
2023-08-26,Mahalunda,Dhenkanal,12.9,18.9,2.0,1.0,0.26,5.0,31.4,81.8,22,Good
2023-08-26,Sankrakhol,Kalahandi,13.65,24.96,9.620000000000001,2.8600000000000003,0.5850000000000001,6.5,27.7,87.5,29,Good
2023-08-26,Sogarpasi,Dhenkanal,11.1,25.3,2.0,4.3,0.2,8.8,29.6,92.4,25,Good
2023-08-27,Akhuapal,Dhenkanal,12.3,31.6,2.0,1.0,0.2,13.3,27.9,85.4,32,Good
2023-08-27,Bam,Dhenkanal,14.3,33.8,2.7,1.0,0.2,8.2,28.4,78.7,34,Good
2023-08-27,Dasamanapatana,Dhenkanal,5.0,13.0,2.0,5.4,0.2,6.2,30.7,88.2,13,Good
2023-08-27,Ghagaramunda,Dhenkanal,5.0,22.7,2.8,3.3,0.2,14.6,28.5,90.9,23,Good
2023-08-27,Kantore,Dhenkanal,5.0,27.5,2.0,1.0,0.2,9.9,25.5,90.4,28,Good
2023-08-27,Majhiguda,Kalahandi,15.340000000000002,35.230000000000004,9.879999999999999,4.42,0.26,10.270000000000001,27.4,87.4,42,Good
2023-08-27,Motar,Kalahandi,11.57,33.019999999999996,12.740000000000002,7.670000000000001,0.26,6.5,27.7,80.5,39,Good
2023-08-27,Narayanpur,Kalahandi,19.37,30.419999999999998,14.3,5.33,0.26,20.02,27.9,80.4,36,Good
2023-08-27,Sialjodi,Kalahandi,13.39,13.0,15.990000000000002,6.63,0.26,9.360000000000001,30.3,83.9,20,Good
2023-08-27,Tentulikhunti,Kalahandi,29.119999999999997,77.35000000000001,2.7300000000000004,5.460000000000001,0.26,16.25,30.9,76.9,92,Satisfactory
2023-08-27,Tentulikhunti,Kalahandi,14.3,16.12,6.760000000000001,5.460000000000001,0.5850000000000001,29.25,25.2,78.0,23,Good
2023-08-28,Bainsia,Dhenkanal,9.0,12.9,6.5,1.0,0.2,11.6,28.5,76.4,15,Good
2023-08-28,Bega,Dhenkanal,6.2,10.0,4.8,1.0,0.2,5.3,27.3,79.3,10,Good
2023-08-28,Berhampur,Ganjam,29.2,68.2,7.2,1.6,0.43,20.3,25.2,79.6,68,Satisfactory
2023-08-28,Ghatipiri,Dhenkanal,5.2,24.0,2.0,2.1,0.2,5.0,25.2,88.2,24,Good
2023-08-28,Gogula,Kalahandi,9.23,13.39,8.71,1.4300000000000002,0.26,6.5,31.2,79.5,20,Good
2023-08-28,Golamunda,Kalahandi,21.32,50.7,8.06,1.3,0.29900000000000004,6.5,26.1,88.4,60,Satisfactory
2023-08-28,Gudialipadar,Kalahandi,6.5,13.0,2.6,5.9799999999999995,0.26,14.170000000000002,31.6,90.1,20,Good
2023-08-28,Kalampur,Kalahandi,8.84,22.75,5.8500000000000005,1.3,0.507,21.580000000000002,30.6,93.9,27,Good
2023-08-28,Kanjipani,Keonjhar,73.8,99.4,68.2,4.2,0.4,10.0,27.8,88.5,119,Moderate
2023-08-28,Kankadpal,Dhenkanal,5.0,16.7,2.0,1.8,0.2,6.1,25.3,91.5,17,Good
2023-08-28,Khadag Prasad,Dhenkanal,8.4,10.0,11.3,2.1,0.54,7.9,30.7,89.9,27,Good
2023-08-28,Mandinga,Kalahandi,6.5,13.0,14.170000000000002,3.25,0.5980000000000001,7.41,28.8,84.4,20,Good
2023-08-28,Raitala,Dhenkanal,5.0,17.4,2.0,2.6,0.21,9.6,28.4,93.7,17,Good
2023-08-28,Risida,Kalahandi,10.4,25.740000000000002,2.6,1.3,0.325,20.540000000000003,29.8,76.2,30,Good
2023-08-28,Risida (Karlamunda),Kalahandi,6.5,13.0,6.370000000000001,1.3,0.26,23.400000000000002,27.0,79.1,20,Good
2023-08-28,Sadasivapur,Dhenkanal,13.1,34.3,6.7,1.0,0.27,7.5,25.7,91.2,34,Good
2023-08-28,Surapratapapur,Dhenkanal,24.3,35.8,6.9,3.8,0.2,8.2,28.1,75.7,40,Good
2023-08-29,Baliamba,Dhenkanal,13.2,10.0,2.0,1.0,0.2,8.4,29.7,87.9,22,Good
2023-08-29,Bhuban,Dhenkanal,5.0,10.0,2.0,1.0,0.2,13.6,28.9,94.7,14,Good
2023-08-29,Bhursha,Kalahandi,18.98,51.739999999999995,8.06,1.3,0.26,9.879999999999999,30.3,86.4,62,Satisfactory
2023-08-29,Budhibil,Dhenkanal,7.1,10.0,7.0,2.0,0.2,9.4,31.7,84.0,12,Good
2023-08-29,Dharmagarh,Kalahandi,23.27,45.760000000000005,13.39,2.3400000000000003,0.8190000000000001,6.5,30.6,81.6,54,Satisfactory
2023-08-29,Ghatipiri,Dhenkanal,9.6,30.2,3.1,4.9,0.77,13.4,25.0,93.4,38,Good
2023-08-29,Gudigaon,Kalahandi,6.89,14.950000000000001,2.6,1.3,0.26,6.5,25.1,84.9,20,Good
2023-08-29,Gulehi,Dhenkanal,5.0,28.5,9.2,1.0,0.2,5.3,27.1,90.6,28,Good
2023-08-29,Kanakpur,Kalahandi,14.950000000000001,18.720000000000002,10.01,1.3,0.35100000000000003,6.5,26.5,81.4,22,Good
2023-08-29,Lanjigarh Road,Kalahandi,14.040000000000001,27.430000000000003,10.270000000000001,1.3,0.403,6.5,27.9,80.2,32,Good
2023-08-29,Rakamal,Kalahandi,16.64,34.97,2.6,2.6,0.41600000000000004,13.26,29.2,87.0,41,Good
2023-08-29,Sankrakhol,Kalahandi,6.5,20.540000000000003,2.6,1.3,0.312,10.66,27.0,81.8,24,Good
2023-08-30,Bhapur,Dhenkanal,5.0,10.0,5.4,2.4,0.2,5.0,25.7,83.0,10,Good
2023-08-30,Dalguma,Kalahandi,26.0,18.98,2.6,2.21,0.26,6.5,28.0,93.0,39,Good
2023-08-30,Ghatipiri,Dhenkanal,10.3,25.9,3.5,1.2,0.2,5.0,28.3,75.6,26,Good
2023-08-30,Jayapurakateni,Dhenkanal,5.0,20.8,2.0,2.3,0.26,8.7,28.0,78.6,21,Good
2023-08-30,Jiral,Dhenkanal,5.0,29.7,2.0,3.7,0.47,5.0,26.2,87.9,30,Good
2023-08-30,Kusumkhunti,Kalahandi,14.43,47.32,2.6,1.3,0.312,6.5,30.8,88.9,56,Satisfactory
2023-08-30,Lodhani,Dhenkanal,14.3,25.1,2.0,2.7,0.2,5.0,26.7,76.3,25,Good
2023-08-30,Mahulpatna,Kalahandi,7.279999999999999,14.559999999999999,2.6,1.3,0.403,6.5,25.9,87.4,20,Good
2023-08-30,Nihalprasad,Dhenkanal,5.0,10.0,8.8,1.5,0.2,9.9,30.8,91.1,11,Good
2023-08-30,Nimidha,Dhenkanal,14.2,19.7,8.2,4.9,0.45,16.9,26.2,78.3,24,Good
2023-08-30,Ratanpur,Dhenkanal,7.3,10.0,6.1,7.0,0.34,6.4,27.2,81.3,17,Good
2023-08-30,Sadashibpur,Dhenkanal,15.4,52.0,10.2,2.6,0.42,27.5,29.6,92.7,52,Satisfactory
2023-08-30,Sadasivapur,Dhenkanal,21.0,28.7,5.9,1.0,0.2,13.7,31.7,86.1,35,Good
2023-08-30,Sankulei,Dhenkanal,11.6,10.0,9.2,4.6,0.27,10.1,25.0,77.1,19,Good
2023-08-30,Tentulikhunti,Kalahandi,6.5,28.86,6.24,6.760000000000001,0.26,17.68,28.8,81.9,34,Good
2023-08-31,Balanpada,Kalahandi,6.5,35.88,2.6,1.9500000000000002,0.26,6.5,26.2,87.3,43,Good
2023-08-31,Chilpa,Kalahandi,13.13,36.53,2.6,1.8199999999999998,0.26,17.55,31.0,88.8,43,Good
2023-08-31,Indipur,Dhenkanal,8.3,10.0,3.5,1.0,0.26,5.0,30.5,86.4,14,Good
2023-08-31,Kandarsinga,Dhenkanal,16.1,39.5,3.5,1.0,0.42,12.4,25.4,85.1,40,Good
2023-08-31,Kasiadihi,Dhenkanal,21.0,40.7,4.7,1.0,0.2,5.0,30.0,82.1,41,Good
2023-08-31,Lanjigarh Road,Kalahandi,18.59,42.12,23.400000000000002,1.4300000000000002,0.26,6.5,31.1,83.2,50,Good
2023-08-31,Muktapas,Dhenkanal,5.0,10.0,11.8,1.5,0.2,17.7,27.9,87.8,18,Good
2023-08-31,Palam,Kalahandi,14.950000000000001,13.78,8.58,1.3,0.403,6.5,26.6,89.1,22,Good
2023-08-31,Patna,Keonjhar,65.0,142.4,4.0,3.6,2.08,10.0,27.0,93.2,170,Moderate
2023-08-31,Rourkela,Sundargarh,7.0,10.0,19.8,8.3,0.61,14.3,30.5,82.0,30,Good
2023-09-01,Baruan (B),Dhenkanal,11.8,26.1,2.0,2.3,0.2,13.3,27.3,82.3,26,Good
2023-09-01,Boria,Kalahandi,6.5,13.0,14.43,3.6399999999999997,0.26,17.16,27.8,71.0,20,Good
2023-09-01,Chandapur,Dhenkanal,16.2,40.9,6.9,1.3,0.2,5.0,25.9,76.7,41,Good
2023-09-01,Kaimati,Dhenkanal,7.1,10.0,5.5,4.1,0.2,5.0,25.0,69.4,12,Good
2023-09-01,Kantol,Dhenkanal,7.6,31.4,2.0,1.0,1.09,6.6,30.8,69.9,31,Good
2023-09-01,Khandabandha,Dhenkanal,13.2,46.8,11.9,4.8,0.2,5.0,27.0,75.2,47,Good
2023-09-01,Makuakateni,Dhenkanal,13.1,29.2,11.6,5.1,0.2,12.7,25.2,83.5,29,Good
2023-09-01,Mathakaragola,Dhenkanal,5.0,10.0,7.5,1.0,0.2,9.7,30.6,85.8,10,Good
2023-09-01,Nadhera,Dhenkanal,20.6,36.9,9.7,1.9,0.2,15.7,25.5,86.5,37,Good
2023-09-02,Badajhara,Dhenkanal,14.6,11.4,10.4,1.9,0.2,5.0,27.1,75.4,24,Good
2023-09-02,Balanpada,Kalahandi,6.5,13.0,2.6,1.3,0.273,13.91,28.9,86.4,20,Good
2023-09-02,Balimi,Dhenkanal,5.0,19.2,9.4,6.7,0.2,7.3,26.2,75.6,19,Good
2023-09-02,Champua,Keonjhar,66.4,142.0,28.8,3.0,1.5,19.8,27.3,67.9,170,Moderate
2023-09-02,Chaulia,Dhenkanal,7.4,10.0,6.9,1.0,0.2,7.9,25.6,68.6,12,Good
2023-09-02,Hatura,Dhenkanal,25.2,34.2,2.2,1.4,0.2,8.5,24.7,77.1,42,Good
2023-09-02,Jhili,Dhenkanal,5.0,10.0,12.1,3.6,0.34,12.4,27.4,85.6,17,Good
2023-09-02,Kantol,Dhenkanal,5.0,15.2,4.8,1.0,0.2,5.0,30.9,82.3,15,Good
2023-09-02,Kerajoli,Dhenkanal,18.9,47.8,10.7,2.2,0.25,5.0,26.0,76.6,48,Good
2023-09-02,Marthapur,Dhenkanal,12.0,17.0,2.4,3.8,0.54,5.0,28.9,66.2,27,Good
2023-09-02,Patarapada,Dhenkanal,5.2,19.1,2.0,6.6,0.26,11.1,27.7,84.9,19,Good
2023-09-02,Ray Narasinghpur,Dhenkanal,5.0,10.0,2.0,1.0,0.45,5.0,26.5,71.5,22,Good
2023-09-02,Sadangi,Dhenkanal,5.0,19.5,4.6,4.7,0.41,5.0,25.5,85.8,20,Good
2023-09-02,Tapang,Khordha,17.46,18.18,13.5,5.04,0.36000000000000004,16.740000000000002,29.7,70.9,26,Good
2023-09-03,Baligorada,Dhenkanal,5.0,17.0,5.5,1.3,0.2,5.0,29.1,70.2,17,Good
2023-09-03,Bhalibol Kateni,Dhenkanal,16.1,27.1,2.0,2.7,0.61,9.5,31.6,70.3,30,Good
2023-09-03,Gulehi,Dhenkanal,12.1,17.1,3.5,1.6,0.2,5.0,25.8,89.6,20,Good
2023-09-03,Jagannathpur,Dhenkanal,27.3,79.4,12.5,1.7,0.53,7.3,29.6,65.3,79,Satisfactory
2023-09-03,Kandarsinga,Dhenkanal,5.0,14.2,6.4,1.0,0.2,5.0,24.2,88.5,14,Good
2023-09-03,Kualo,Dhenkanal,5.0,10.0,6.8,1.0,0.27,5.0,28.8,78.6,14,Good
2023-09-03,Mathakaragola,Dhenkanal,5.0,10.0,5.4,2.3,0.2,5.5,27.4,82.8,10,Good
2023-09-03,Pangatira,Dhenkanal,16.4,51.9,5.7,1.0,0.33,6.0,32.0,85.1,52,Satisfactory
2023-09-03,Pastikudi (Junagarh),Kalahandi,6.5,25.61,8.19,3.25,0.26,6.5,24.6,89.2,30,Good
2023-09-03,Sankulei,Dhenkanal,10.2,16.6,2.0,1.1,0.2,10.4,26.3,69.9,17,Good
2023-09-03,Santhapur,Dhenkanal,19.1,10.0,5.8,1.0,0.46,5.0,27.2,86.2,32,Good
2023-09-04,Baldhimal,Kalahandi,6.5,13.0,2.6,5.33,0.767,6.5,26.7,75.6,20,Good
2023-09-04,Batagaon,Dhenkanal,7.8,31.9,8.5,2.4,0.2,5.0,26.6,79.4,32,Good
2023-09-04,Chilpa,Kalahandi,12.35,40.17,2.6,1.56,0.36400000000000005,6.5,26.4,69.6,48,Good
2023-09-04,Golamunda,Kalahandi,12.740000000000002,14.82,5.07,2.4699999999999998,0.26,22.490000000000002,29.8,77.0,20,Good
2023-09-04,Kaigam,Kalahandi,24.31,33.410000000000004,15.86,7.15,0.26,34.97,31.5,69.5,40,Good
2023-09-04,Kankeri,Kalahandi,17.16,48.36000000000001,5.720000000000001,1.9500000000000002,0.42900000000000005,7.93,29.6,84.1,58,Satisfactory
2023-09-04,Kankupa,Kalahandi,6.5,13.65,2.9899999999999998,1.3,0.65,6.5,30.5,84.9,20,Good
2023-09-04,Kumusi,Dhenkanal,18.6,26.9,7.8,3.1,0.46,8.4,27.2,84.8,31,Good
2023-09-04,Mahisapat,Dhenkanal,22.3,34.6,5.3,4.2,0.2,5.0,29.7,68.6,37,Good
2023-09-04,Raitala,Dhenkanal,16.3,45.3,2.0,1.4,0.93,5.1,30.6,78.3,46,Good
2023-09-04,Ratanpur,Dhenkanal,7.5,16.2,15.7,1.0,0.35,14.6,25.7,70.9,20,Good
2023-09-05,Barada,Dhenkanal,12.8,43.7,8.1,4.2,0.2,13.2,29.9,67.9,44,Good
2023-09-05,Bhuban,Dhenkanal,17.4,47.8,8.3,1.9,0.64,5.0,26.0,80.3,48,Good
2023-09-05,Habaspur,Kalahandi,29.77,44.72,17.290000000000003,3.3800000000000003,0.559,6.5,31.0,69.9,53,Satisfactory
2023-09-05,Jiral,Dhenkanal,11.2,14.9,2.5,1.0,0.2,16.0,29.4,66.8,19,Good
2023-09-05,Joranda,Dhenkanal,5.0,10.0,4.6,5.6,0.25,7.5,31.0,69.0,12,Good
2023-09-05,Kalda,Dhenkanal,14.2,30.3,2.0,2.3,0.38,5.0,27.8,73.3,30,Good
2023-09-05,Khankira,Dhenkanal,9.4,22.8,6.7,3.3,0.2,5.0,24.5,66.4,23,Good
2023-09-05,Marthapur,Dhenkanal,14.1,49.8,2.0,1.0,0.2,5.0,31.0,84.9,50,Good
2023-09-05,Mathakaragola,Dhenkanal,5.0,37.1,2.0,5.2,0.2,9.0,24.5,89.5,37,Good
2023-09-05,Renthapat,Dhenkanal,6.7,22.4,12.3,3.7,0.22,5.0,27.1,71.3,22,Good
2023-09-05,Sadasivapur,Dhenkanal,5.6,23.8,4.2,3.0,0.42,7.9,30.3,87.4,24,Good
2023-09-06,Baligorada,Dhenkanal,12.3,40.7,9.2,7.3,0.3,5.0,24.0,65.9,41,Good
2023-09-06,Dhanrabhata,Kalahandi,18.46,40.04,14.559999999999999,1.8199999999999998,0.546,6.760000000000001,31.9,70.5,48,Good
2023-09-06,Jatni,Khordha,60.300000000000004,127.97999999999999,57.24,6.66,0.36000000000000004,17.64,29.9,68.6,153,Moderate
2023-09-06,Kantilo,Dhenkanal,5.5,10.5,2.6,1.3,0.2,17.4,28.8,86.3,17,Good
2023-09-06,Kesinga,Kalahandi,22.75,42.38,13.39,9.360000000000001,0.7150000000000001,15.86,24.1,72.3,50,Good
2023-09-06,Mandar,Dhenkanal,23.5,28.5,5.1,1.0,0.2,5.0,27.1,66.1,39,Good
2023-09-06,Muktapas,Dhenkanal,14.7,18.4,3.3,1.7,0.2,5.0,25.0,88.9,24,Good
2023-09-06,Risida (Karlamunda),Kalahandi,9.75,13.0,8.71,1.3,0.45499999999999996,6.5,26.1,68.1,20,Good
2023-09-06,Sarang,Dhenkanal,19.1,42.4,11.4,1.0,0.2,5.0,26.8,72.4,42,Good
2023-09-07,Adri,Kalahandi,6.5,13.0,2.6,4.42,0.26,15.209999999999999,27.3,78.2,20,Good
2023-09-07,Analabereni,Dhenkanal,6.5,17.3,2.0,1.0,0.2,10.0,31.9,81.4,17,Good
2023-09-07,Dasamanapatana,Dhenkanal,17.1,34.4,6.5,1.0,0.4,6.8,27.6,82.2,34,Good
2023-09-07,Dhanrabhata,Kalahandi,14.170000000000002,44.46000000000001,5.59,1.3,0.26,9.879999999999999,25.8,89.2,53,Satisfactory
2023-09-07,Jaypatna,Kalahandi,13.520000000000001,29.119999999999997,11.05,1.3,1.0270000000000001,27.95,27.9,72.4,34,Good
2023-09-07,Junagarh,Kalahandi,63.31000000000001,138.06,2.6,9.360000000000001,0.49400000000000005,49.660000000000004,28.8,77.8,165,Moderate
2023-09-07,Nakrundi,Kalahandi,6.760000000000001,35.62,2.6,1.3,0.26,15.990000000000002,30.8,76.1,42,Good
2023-09-07,Nihalprasad,Dhenkanal,20.0,18.1,5.6,1.0,0.36,5.0,30.9,79.0,33,Good
2023-09-07,Odapada,Dhenkanal,5.0,17.1,5.2,4.9,0.31,7.3,28.2,73.2,17,Good
2023-09-07,Pitiri,Dhenkanal,5.0,10.0,2.0,3.8,0.51,6.1,28.7,76.3,26,Good
2023-09-07,Regoda,Kalahandi,7.15,13.0,4.42,4.55,0.29900000000000004,6.5,31.5,85.5,20,Good
2023-09-07,Regoda,Kalahandi,6.89,27.95,10.270000000000001,1.3,0.28600000000000003,14.3,26.6,82.1,33,Good
2023-09-07,Sadasivapur,Dhenkanal,8.2,12.5,2.0,11.1,0.5,5.1,27.8,75.2,25,Good
2023-09-07,Tundla,Kalahandi,16.64,47.97,2.6,6.24,0.44200000000000006,17.03,27.2,84.4,57,Satisfactory
2023-09-08,Bankuala,Dhenkanal,9.6,16.2,8.5,1.0,0.2,6.1,31.2,82.4,16,Good
2023-09-08,Bhusal,Dhenkanal,5.0,26.0,12.3,1.7,0.2,9.9,26.9,70.6,26,Good
2023-09-08,Boria,Kalahandi,6.5,13.0,6.24,1.3,0.26,8.32,25.2,77.3,20,Good
2023-09-08,Habaspur,Kalahandi,6.5,13.0,11.700000000000001,1.8199999999999998,0.26,13.13,27.1,70.6,20,Good
2023-09-08,Kalampur,Kalahandi,15.990000000000002,13.0,2.6,1.3,0.26,6.5,25.7,68.4,23,Good
2023-09-08,Kualo,Dhenkanal,14.0,33.7,5.3,1.0,0.36,5.0,27.3,77.6,34,Good
2023-09-08,Kutumara,Kalahandi,10.14,40.04,5.2,11.57,0.624,19.759999999999998,31.1,84.4,48,Good
2023-09-08,Mahabirod (K),Dhenkanal,5.0,10.0,4.4,8.2,0.3,5.8,31.8,78.5,15,Good
2023-09-08,Nakrundi,Kalahandi,6.5,13.0,11.959999999999999,1.6900000000000002,0.26,6.5,30.9,74.9,20,Good
2023-09-08,Renthapat,Dhenkanal,11.2,26.0,8.6,3.0,0.2,19.8,28.5,78.4,26,Good
2023-09-08,Sadangi,Dhenkanal,11.0,13.9,3.8,2.3,0.69,5.0,26.1,84.6,34,Good
2023-09-09,Badakara,Kalahandi,6.5,13.0,3.6399999999999997,11.83,0.26,6.5,28.3,65.9,20,Good
2023-09-09,Boden,Kalahandi,19.63,23.14,12.48,1.3,0.52,6.5,29.3,67.9,29,Good
2023-09-09,Chandipur,Jajpur,12.48,48.480000000000004,10.240000000000002,20.8,0.8320000000000001,8.0,29.6,84.0,58,Satisfactory
2023-09-09,Deypur,Kalahandi,6.5,31.07,2.6,2.9899999999999998,0.26,26.26,25.8,65.2,37,Good
2023-09-09,Gondia,Dhenkanal,12.0,10.0,2.0,3.0,0.2,26.1,28.9,67.8,26,Good
2023-09-09,Junagarh,Kalahandi,31.72,36.269999999999996,7.15,1.3,0.26,41.47,30.6,70.1,47,Good
2023-09-09,Lanjigarh Road,Kalahandi,6.5,28.080000000000002,2.6,6.24,1.0010000000000001,18.98,27.9,86.4,33,Good
2023-09-09,Narla,Kalahandi,31.590000000000003,68.51,13.0,1.3,0.35100000000000003,25.740000000000002,25.7,73.6,82,Satisfactory
2023-09-09,Pharad,Kalahandi,24.7,50.18000000000001,2.6,10.53,0.26,10.53,30.4,78.0,60,Satisfactory
2023-09-09,Santpur,Kalahandi,13.39,30.680000000000003,4.16,4.8100000000000005,0.78,22.230000000000004,30.2,86.7,36,Good
2023-09-10,Baligorada,Dhenkanal,8.9,16.5,3.4,5.6,0.2,12.0,31.5,82.1,16,Good
2023-09-10,Biribolei,Dhenkanal,5.0,16.5,11.8,1.5,0.34,14.5,29.4,67.8,17,Good
2023-09-10,Gambhariguda,Kalahandi,22.619999999999997,56.29,9.75,4.42,0.26,33.410000000000004,29.4,76.2,67,Satisfactory
2023-09-10,Kalanga,Dhenkanal,15.1,26.7,3.6,2.2,0.2,15.7,27.7,70.7,27,Good
2023-09-10,Kantamila,Dhenkanal,10.3,24.4,2.0,1.0,0.2,5.0,31.5,67.6,24,Good
2023-09-10,Narla,Kalahandi,32.24,52.65,2.6,1.4300000000000002,0.26,6.5,28.9,68.2,63,Satisfactory
2023-09-10,Sankrakhol,Kalahandi,6.5,13.0,5.8500000000000005,2.3400000000000003,0.26,6.5,25.3,76.2,20,Good
2023-09-10,Santpur,Kalahandi,20.8,38.480000000000004,14.690000000000001,5.720000000000001,0.26,6.5,31.4,65.2,46,Good
2023-09-11,Arebeda,Kalahandi,28.47,61.36000000000001,3.25,4.16,1.04,18.330000000000002,31.5,66.7,73,Satisfactory
2023-09-11,Balibo,Dhenkanal,10.1,10.3,2.0,7.0,0.2,11.1,31.5,70.3,17,Good
2023-09-11,Baunsapal,Dhenkanal,5.0,19.8,2.1,2.9,0.31,5.0,25.5,78.9,20,Good
2023-09-11,Bido,Dhenkanal,23.5,31.1,13.9,7.6,0.26,14.8,31.4,66.0,39,Good
2023-09-11,Budhibil,Dhenkanal,14.3,22.1,4.2,4.2,0.2,18.3,28.0,69.2,24,Good
2023-09-11,Darpan,Jajpur,8.0,24.96,9.600000000000001,2.5600000000000005,0.32000000000000006,18.880000000000003,31.1,83.7,29,Good
2023-09-11,Dhenkanal,Dhenkanal,9.2,22.8,10.9,13.8,0.2,53.1,28.2,78.7,53,Satisfactory
2023-09-11,Dhenkanal,Dhenkanal,46.9,90.3,6.7,4.9,0.21,36.8,27.6,86.9,90,Satisfactory
2023-09-11,Ghatipiri,Dhenkanal,19.4,51.8,5.0,6.9,0.2,9.2,27.0,89.9,52,Satisfactory
2023-09-11,Ghatipiri,Dhenkanal,5.0,10.0,5.5,3.2,0.34,5.0,27.1,76.8,17,Good
2023-09-11,Kadua,Dhenkanal,10.5,11.8,2.0,4.0,0.2,9.4,30.3,78.7,18,Good
2023-09-11,Karchala,Kalahandi,27.3,53.43000000000001,22.880000000000003,1.3,0.26,9.49,26.5,69.4,64,Satisfactory
2023-09-11,Kasipur,Dhenkanal,5.0,12.9,4.2,1.9,0.45,12.9,31.0,75.8,22,Good
2023-09-11,Kutumara,Kalahandi,14.950000000000001,32.89,13.13,1.3,0.35100000000000003,13.65,29.9,74.1,39,Good
2023-09-11,Mohangiri,Kalahandi,6.5,33.67,2.6,1.8199999999999998,0.403,7.279999999999999,30.6,85.1,40,Good
2023-09-11,Nihalprasad,Dhenkanal,7.2,26.0,2.0,4.0,0.22,28.2,29.0,82.1,28,Good
2023-09-11,Odapada,Dhenkanal,28.7,43.8,8.5,2.8,0.2,8.6,29.9,77.3,48,Good
2023-09-11,Parla,Kalahandi,13.13,24.180000000000003,2.6,2.21,0.28600000000000003,12.090000000000002,29.8,85.4,29,Good
2023-09-11,Raitala,Dhenkanal,9.3,10.0,2.0,1.0,0.2,6.6,26.4,68.0,16,Good
2023-09-11,Talampadar,Kalahandi,8.450000000000001,13.0,16.77,8.32,0.39,9.1,27.3,81.8,20,Good
2023-09-12,Bido,Dhenkanal,19.7,27.4,2.0,1.0,0.2,6.2,25.6,81.8,33,Good
2023-09-12,Chancher,Kalahandi,9.620000000000001,26.39,12.61,5.07,0.26,6.5,31.9,78.9,31,Good
2023-09-12,Ghagaramunda,Dhenkanal,5.0,10.0,4.1,1.3,0.2,8.4,29.7,75.7,10,Good
2023-09-12,Khadag Prasad,Dhenkanal,16.0,19.0,2.0,2.5,0.4,5.0,25.6,73.7,27,Good
2023-09-12,Lanjigarh,Kalahandi,85.8,165.1,27.3,1.3,0.26,44.589999999999996,30.2,70.4,198,Moderate
2023-09-12,Narayanpur,Kalahandi,39.910000000000004,104.65,4.55,1.3,0.26,10.920000000000002,25.9,77.9,125,Moderate
2023-09-13,Bhalibol Kateni,Dhenkanal,5.2,10.0,2.0,3.1,0.2,25.0,24.4,84.1,25,Good
2023-09-13,Duhuria,Kalahandi,19.37,32.89,13.65,1.3,0.338,18.330000000000002,31.6,80.9,39,Good
2023-09-13,Ganeshwarpur,Dhenkanal,5.7,13.2,10.3,1.0,0.2,5.0,27.5,88.8,13,Good
2023-09-13,Ghatipiri,Dhenkanal,5.0,10.0,4.8,1.0,0.73,13.1,29.1,74.4,36,Good
2023-09-13,Golamunda,Kalahandi,6.5,13.0,6.24,9.49,0.26,8.450000000000001,30.1,69.7,20,Good
2023-09-13,Jagannathpur,Dhenkanal,7.0,10.0,6.0,5.8,0.34,5.0,31.9,67.3,17,Good
2023-09-13,Jaypatna,Kalahandi,23.01,33.54,2.6,8.450000000000001,0.26,21.580000000000002,25.9,88.3,40,Good
2023-09-13,Kalyanpur,Jajpur,29.6,75.04,21.12,4.32,0.32000000000000006,8.0,26.0,77.2,90,Satisfactory
2023-09-13,Ladugaon,Kalahandi,10.14,38.87,14.43,1.3,0.26,6.5,26.7,67.0,46,Good
2023-09-13,Lanjigarh,Kalahandi,96.33,181.35,18.07,5.9799999999999995,0.637,18.720000000000002,31.0,77.1,217,Poor
2023-09-13,Lanjigarh,Kalahandi,46.800000000000004,83.2,23.01,32.37,1.209,29.77,26.1,87.7,99,Satisfactory
2023-09-13,Mahichala,Kalahandi,16.77,15.990000000000002,5.9799999999999995,2.8600000000000003,0.5720000000000001,26.650000000000002,27.3,77.5,25,Good
2023-09-13,Mathatentulia,Dhenkanal,10.0,18.2,2.0,2.2,0.2,13.9,28.3,77.8,18,Good
2023-09-13,Sadasivapur,Dhenkanal,8.1,20.5,5.0,1.0,0.2,5.0,26.9,81.0,20,Good
2023-09-13,Thuamul Rampur,Kalahandi,8.19,23.14,3.5100000000000002,1.4300000000000002,0.507,17.16,30.5,79.0,27,Good
2023-09-14,Basoi,Dhenkanal,12.4,17.4,2.3,1.4,0.72,11.7,29.4,75.8,36,Good
2023-09-14,Berhampur,Ganjam,25.8,44.9,22.8,1.0,0.64,5.0,31.2,79.2,45,Good
2023-09-14,Ghagaramunda,Dhenkanal,5.5,10.0,9.5,1.0,0.38,5.0,28.3,65.2,19,Good
